filename,width,height,class,xmin,ymin,xmax,ymax
green_084_jpg.rf.35c630a56dbc7fbe3143c3984684e90d.jpg,640,640,semaforo pedestre,171,104,628,558
green_084_jpg.rf.35c630a56dbc7fbe3143c3984684e90d.jpg,640,640,verde pedestre,313,312,501,443
green_257_jpg.rf.357fca1231c81144f6ab90152d602396.jpg,640,640,verde pedestre,156,135,349,504
green_257_jpg.rf.357fca1231c81144f6ab90152d602396.jpg,640,640,semaforo pedestre,0,9,464,582
traffic-light-87-_jpg.rf.35868d4d64b0ab237e5fca70738b9828.jpg,640,640,verde veiculos,219,12,490,621
green_078_jpg.rf.35b4f5c02fa3bf737f869130b34afadc.jpg,640,640,verde pedestre,106,192,246,449
green_078_jpg.rf.35b4f5c02fa3bf737f869130b34afadc.jpg,640,640,verde pedestre,344,241,513,436
21_jpg.rf.35e2669a6729991ca9919f2bc176f001.jpg,640,640,semaforo pedestre,40,56,473,625
21_jpg.rf.35e2669a6729991ca9919f2bc176f001.jpg,640,640,verde pedestre,111,356,285,544
green_199_jpg.rf.350dad11e29b022239f967c69a99e18d.jpg,640,640,semaforo pedestre,139,121,362,502
green_199_jpg.rf.350dad11e29b022239f967c69a99e18d.jpg,640,640,verde pedestre,199,304,299,427
020_jpg.rf.3680ea9321e66eea06aa0d26f0395a6e.jpg,640,640,semaforo pedestre,69,1,603,559
020_jpg.rf.3680ea9321e66eea06aa0d26f0395a6e.jpg,640,640,verde pedestre,147,202,525,427
traffic-light-325-_jpg.rf.369dffea96a3b8fdbb40159e20e0e003.jpg,640,640,verde veiculos,72,71,128,197
traffic-light-325-_jpg.rf.369dffea96a3b8fdbb40159e20e0e003.jpg,640,640,verde veiculos,582,402,640,523
signal-light-60-_jpg.rf.35cf50d045f5897bc864b0a60d530af8.jpg,640,640,semaforo pedestre,288,0,639,575
signal-light-60-_jpg.rf.35cf50d045f5897bc864b0a60d530af8.jpg,640,640,vermelho pedestre,392,33,530,309
green_139_jpg.rf.355eab35147089ff1a21bcce6fd49637.jpg,640,640,semaforo pedestre,119,12,462,621
green_139_jpg.rf.355eab35147089ff1a21bcce6fd49637.jpg,640,640,verde pedestre,285,353,344,511
18_jpg.rf.370958573770ca06ef68460efad8752f.jpg,640,640,semaforo pedestre,85,68,468,630
18_jpg.rf.370958573770ca06ef68460efad8752f.jpg,640,640,verde pedestre,155,324,354,555
green_064_jpg.rf.36d1b1124e21a6e96faeb8b6ee9fe17d.jpg,640,640,semaforo pedestre,288,255,388,428
green_064_jpg.rf.36d1b1124e21a6e96faeb8b6ee9fe17d.jpg,640,640,verde pedestre,314,327,350,376
062_jpg.rf.370e8c97b281f8fc6f58f24920b512af.jpg,640,640,semaforo pedestre,103,59,480,563
062_jpg.rf.370e8c97b281f8fc6f58f24920b512af.jpg,640,640,verde pedestre,189,273,417,469
06_jpg.rf.37ecb7489ba695f1624965bf5fa7fe8c.jpg,640,640,semaforo pedestre,95,94,530,567
06_jpg.rf.37ecb7489ba695f1624965bf5fa7fe8c.jpg,640,640,verde pedestre,205,292,332,475
green_190_jpg.rf.37240f1b93122c0097cdad6cb62bffd4.jpg,640,640,semaforo pedestre,182,85,507,518
green_190_jpg.rf.37240f1b93122c0097cdad6cb62bffd4.jpg,640,640,verde pedestre,266,307,386,462
signal-light-142-_jpg.rf.36f8e351d99909e26878072482b96622.jpg,640,640,vermelho pedestre,106,136,265,307
signal-light-142-_jpg.rf.36f8e351d99909e26878072482b96622.jpg,640,640,verde pedestre,156,382,273,545
green_209_jpg.rf.357b9e775fe0881d0ba9730bb8c1960b.jpg,640,640,semaforo pedestre,279,94,607,564
green_209_jpg.rf.357b9e775fe0881d0ba9730bb8c1960b.jpg,640,640,verde pedestre,364,350,517,532
green_180_jpg.rf.3871723b56e3c84dccd4594ac5fdc44f.jpg,640,640,semaforo pedestre,190,29,539,640
green_180_jpg.rf.3871723b56e3c84dccd4594ac5fdc44f.jpg,640,640,verde pedestre,324,362,435,562
green_182_jpg.rf.382c0650a7c53e1d17bc1443b6e3ad95.jpg,640,640,semaforo pedestre,275,5,590,558
green_182_jpg.rf.382c0650a7c53e1d17bc1443b6e3ad95.jpg,640,640,verde pedestre,352,298,490,510
green_089_jpg.rf.373c95fa917223f352f3b4da80f1bad9.jpg,640,640,semaforo pedestre,54,21,497,640
green_089_jpg.rf.373c95fa917223f352f3b4da80f1bad9.jpg,640,640,verde pedestre,137,241,299,422
traffic-light-748-_jpg.rf.368d70dca47386b936200e6d22c6f6a8.jpg,640,640,vermelho veiculos,193,83,426,568
green_280_jpg.rf.37359141c8a2c78b0113c4917860c432.jpg,640,640,verde pedestre,75,160,363,614
signal-light-78-_jpg.rf.3853bc70d60a681ec77b367cff711ea9.jpg,640,640,verde pedestre,83,338,225,465
green_215_jpg.rf.3575d0f8faf25a33e07102b17951db1f.jpg,640,640,semaforo pedestre,67,43,640,599
green_215_jpg.rf.3575d0f8faf25a33e07102b17951db1f.jpg,640,640,verde pedestre,260,312,534,531
signal-light-4-_jpg.rf.37b78c7e9ccb6384dc5a175eea59a72b.jpg,640,640,verde pedestre,358,219,480,399
signal-light-4-_jpg.rf.37b78c7e9ccb6384dc5a175eea59a72b.jpg,640,640,verde pedestre,272,0,590,570
green_081_jpg.rf.38f37e3514888aa17a6a7bf4eb5a74a2.jpg,640,640,semaforo pedestre,123,137,486,574
green_081_jpg.rf.38f37e3514888aa17a6a7bf4eb5a74a2.jpg,640,640,verde pedestre,258,362,361,502
green_060_jpg.rf.3872d1dc1e845c31c9719595bdd35e86.jpg,640,640,semaforo pedestre,157,274,330,457
green_060_jpg.rf.3872d1dc1e845c31c9719595bdd35e86.jpg,640,640,verde pedestre,235,312,282,392
green_023_jpg.rf.388f0de9fc8832c24b0a480ec634ab44.jpg,640,640,verde pedestre,0,53,518,456
green_096_jpg.rf.38d1cb91e735cde7d7b11a7945b758ca.jpg,640,640,semaforo pedestre,245,116,316,238
green_096_jpg.rf.38d1cb91e735cde7d7b11a7945b758ca.jpg,640,640,verde pedestre,269,177,294,214
green_257_jpg.rf.3938725b978798223d4778f5f52d5665.jpg,640,640,verde pedestre,217,129,365,494
green_257_jpg.rf.3938725b978798223d4778f5f52d5665.jpg,640,640,semaforo pedestre,12,9,465,569
teste1_yris_v1_jpg.rf.396c857b604e310d9cb0d69b2080e740.jpg,640,640,vermelho veiculos,319,171,332,189
teste1_yris_v1_jpg.rf.396c857b604e310d9cb0d69b2080e740.jpg,640,640,vermelho veiculos,417,137,430,155
green_079_jpg.rf.393b1f4a0ad093ea85329a1eb13a9307.jpg,640,640,semaforo pedestre,423,141,458,213
green_079_jpg.rf.393b1f4a0ad093ea85329a1eb13a9307.jpg,640,640,verde pedestre,429,179,449,206
green_245_jpg.rf.39535e7ee1f4f099341bde7db34fa483.jpg,640,640,semaforo pedestre,149,26,449,399
green_245_jpg.rf.39535e7ee1f4f099341bde7db34fa483.jpg,640,640,verde pedestre,209,215,398,334
09_jpg.rf.3953d33c7813c97f3f283799739af87b.jpg,640,640,semaforo pedestre,172,60,462,573
09_jpg.rf.3953d33c7813c97f3f283799739af87b.jpg,640,640,vermelho pedestre,240,135,392,325
signal-light-91-_jpg.rf.3a0ff2a493ecfef2874534cf90c164f7.jpg,640,640,verde pedestre,79,337,287,559
signal-light-91-_jpg.rf.3a0ff2a493ecfef2874534cf90c164f7.jpg,640,640,verde pedestre,385,347,537,537
signal-light-91-_jpg.rf.3a0ff2a493ecfef2874534cf90c164f7.jpg,640,640,vermelho pedestre,92,90,292,308
signal-light-91-_jpg.rf.3a0ff2a493ecfef2874534cf90c164f7.jpg,640,640,vermelho pedestre,360,112,567,310
053_jpg.rf.3969ab5f5d66474c48ea348203aac687.jpg,640,640,semaforo pedestre,281,243,424,497
053_jpg.rf.3969ab5f5d66474c48ea348203aac687.jpg,640,640,vermelho pedestre,325,280,378,350
green_059_jpg.rf.39243af1d51f0d4ebd0a25261edcd593.jpg,640,640,verde pedestre,40,523,97,615
green_059_jpg.rf.39243af1d51f0d4ebd0a25261edcd593.jpg,640,640,verde pedestre,357,367,429,480
green_059_jpg.rf.39243af1d51f0d4ebd0a25261edcd593.jpg,640,640,verde pedestre,468,15,565,187
signal-light-96-_jpg.rf.3a6f5e449d27ecd53e35e0259473579b.jpg,640,640,verde pedestre,240,349,417,547
signal-light-96-_jpg.rf.3a6f5e449d27ecd53e35e0259473579b.jpg,640,640,vermelho pedestre,247,70,439,285
signal-light-66-_jpg.rf.39841a34e1a5f3395035ac7c04e04d6c.jpg,640,640,semaforo pedestre,180,360,425,603
signal-light-66-_jpg.rf.39841a34e1a5f3395035ac7c04e04d6c.jpg,640,640,vermelho pedestre,187,87,422,285
traffic-light-191-_jpg.rf.3a62c01a11530766c37b1f64464e335b.jpg,640,640,verde veiculos,271,206,345,372
green_170_jpg.rf.3aff5b348559a8a9ab74daf8d7aa0fe3.jpg,640,640,semaforo pedestre,117,78,486,580
green_170_jpg.rf.3aff5b348559a8a9ab74daf8d7aa0fe3.jpg,640,640,verde pedestre,202,361,413,498
green_298_jpg.rf.3a5fc216041c82ae2ff5e045fe1381fc.jpg,640,640,verde pedestre,287,174,513,455
signal-light-59-_jpg.rf.3aeaf5f102be8ab8f2800fc14ffdb13b.jpg,640,640,semaforo pedestre,400,105,525,288
signal-light-59-_jpg.rf.3aeaf5f102be8ab8f2800fc14ffdb13b.jpg,640,640,vermelho pedestre,443,150,494,196
green_252_jpg.rf.3b43dc4e2411b23d2fd0ea206c5395df.jpg,640,640,semaforo pedestre,85,91,604,497
green_252_jpg.rf.3b43dc4e2411b23d2fd0ea206c5395df.jpg,640,640,verde pedestre,362,175,467,363
green_149_jpg.rf.3b54afe7377e873df5d588b6c91d346d.jpg,640,640,verde pedestre,108,130,444,506
green_149_jpg.rf.3b11c74179e4d03da43acfd8d4d52ab5.jpg,640,640,verde pedestre,152,120,455,474
green_086_jpg.rf.3a8f1b7701deca89646c3e756b37a3b1.jpg,640,640,semaforo pedestre,89,49,557,627
green_086_jpg.rf.3a8f1b7701deca89646c3e756b37a3b1.jpg,640,640,verde pedestre,265,364,410,547
green_293_jpg.rf.39e811e1548448fc652c41ee3d04cf84.jpg,640,640,verde pedestre,53,458,193,561
green_293_jpg.rf.39e811e1548448fc652c41ee3d04cf84.jpg,640,640,semaforo pedestre,0,130,252,610
042_jpg.rf.3b003cb5a0d030fbd4e2319032265995.jpg,640,640,semaforo pedestre,24,0,597,621
042_jpg.rf.3b003cb5a0d030fbd4e2319032265995.jpg,640,640,verde pedestre,260,303,478,549
signal-light-51-_jpg.rf.3c61f6e2c0afbfaab576bd86f63413a2.jpg,640,640,semaforo pedestre,542,13,616,192
signal-light-51-_jpg.rf.3c61f6e2c0afbfaab576bd86f63413a2.jpg,640,640,vermelho pedestre,564,24,604,72
green_015_jpg.rf.3afdd16a1d9bced7729f17dcb817d00b.jpg,640,640,verde pedestre,184,220,456,437
signal-light-14-_jpg.rf.3c64ad3a8a78b5cc4a468a6b9f483afd.jpg,640,640,semaforo pedestre,237,20,640,628
signal-light-14-_jpg.rf.3c64ad3a8a78b5cc4a468a6b9f483afd.jpg,640,640,verde pedestre,370,295,606,531
signal-light-14-_jpg.rf.3c64ad3a8a78b5cc4a468a6b9f483afd.jpg,640,640,vermelho pedestre,381,105,554,281
green_247_jpg.rf.3c89a74c3b02d721dbf89cdae6fccea5.jpg,640,640,semaforo pedestre,133,17,496,559
green_247_jpg.rf.3c89a74c3b02d721dbf89cdae6fccea5.jpg,640,640,verde pedestre,195,227,350,445
signal-light-128-_jpg.rf.3c746d1b28582e8877d7a906875fca49.jpg,640,640,semaforo pedestre,219,54,307,183
signal-light-128-_jpg.rf.3c746d1b28582e8877d7a906875fca49.jpg,640,640,semaforo pedestre,251,102,295,147
green_102_jpg.rf.3bf585ffc52b17d9201b5440dac8bc88.jpg,640,640,semaforo pedestre,161,2,414,481
green_102_jpg.rf.3bf585ffc52b17d9201b5440dac8bc88.jpg,640,640,verde pedestre,218,228,363,387
green_274_jpg.rf.3cbc21f563d31383f22d49869eecf13a.jpg,640,640,semaforo pedestre,59,53,242,345
green_274_jpg.rf.3cbc21f563d31383f22d49869eecf13a.jpg,640,640,semaforo pedestre,351,68,447,278
green_274_jpg.rf.3cbc21f563d31383f22d49869eecf13a.jpg,640,640,semaforo pedestre,438,109,512,243
green_274_jpg.rf.3cbc21f563d31383f22d49869eecf13a.jpg,640,640,verde pedestre,131,209,190,299
green_274_jpg.rf.3cbc21f563d31383f22d49869eecf13a.jpg,640,640,verde pedestre,377,185,430,232
green_274_jpg.rf.3cbc21f563d31383f22d49869eecf13a.jpg,640,640,verde pedestre,456,176,491,220
008_jpg.rf.3cd34780846e61cdf1998bbcb18227e7.jpg,640,640,semaforo pedestre,9,15,559,607
008_jpg.rf.3cd34780846e61cdf1998bbcb18227e7.jpg,640,640,verde pedestre,72,305,507,557
green_263_jpg.rf.3d8c7d95f380d7a2ea463649b8ce3684.jpg,640,640,verde pedestre,289,184,446,506
green_263_jpg.rf.3d8c7d95f380d7a2ea463649b8ce3684.jpg,640,640,semaforo pedestre,51,90,530,559
green_284_jpg.rf.3cf7400dba2aa9f15b920f4d81ab32b4.jpg,640,640,verde pedestre,252,132,380,475
green_284_jpg.rf.3cf7400dba2aa9f15b920f4d81ab32b4.jpg,640,640,semaforo pedestre,158,28,535,640
green_101_jpg.rf.3d8b52fb6a59fc7fd0ec60b153ce7479.jpg,640,640,semaforo pedestre,52,11,321,432
green_101_jpg.rf.3d8b52fb6a59fc7fd0ec60b153ce7479.jpg,640,640,semaforo pedestre,411,362,600,628
green_101_jpg.rf.3d8b52fb6a59fc7fd0ec60b153ce7479.jpg,640,640,verde pedestre,119,230,233,376
green_101_jpg.rf.3d8b52fb6a59fc7fd0ec60b153ce7479.jpg,640,640,vermelho pedestre,461,391,554,499
green_277_jpg.rf.3e4786ee6996b8804d8dd44c4b320796.jpg,640,640,verde pedestre,188,364,433,595
green_277_jpg.rf.3e4786ee6996b8804d8dd44c4b320796.jpg,640,640,semaforo pedestre,79,4,545,640
green_205_jpg.rf.3d6151dccfe6605c85f111b7fae317e1.jpg,640,640,semaforo pedestre,151,56,511,621
green_205_jpg.rf.3d6151dccfe6605c85f111b7fae317e1.jpg,640,640,verde pedestre,256,325,427,573
green_067_jpg.rf.3da7b675435819a31a0c539865c288dc.jpg,640,640,semaforo pedestre,109,111,436,380
green_067_jpg.rf.3da7b675435819a31a0c539865c288dc.jpg,640,640,verde pedestre,267,175,344,303
signal-light-144-_jpg.rf.3e695c1622b0379406d8f9d93ddc89f0.jpg,640,640,verde pedestre,222,212,395,504
signal-light-144-_jpg.rf.3e695c1622b0379406d8f9d93ddc89f0.jpg,640,640,semaforo pedestre,84,22,481,620
signal-light-106-_jpg.rf.3f3f9f2f1e408c30c1c5e98790b08c59.jpg,640,640,vermelho pedestre,145,330,298,457
signal-light-106-_jpg.rf.3f3f9f2f1e408c30c1c5e98790b08c59.jpg,640,640,verde pedestre,322,315,430,457
green_211_jpg.rf.3ed57e47d40fde9e895d30bc0d162a01.jpg,640,640,semaforo pedestre,175,3,468,630
green_211_jpg.rf.3ed57e47d40fde9e895d30bc0d162a01.jpg,640,640,verde pedestre,235,347,388,584
022_jpg.rf.3e854c27d7b20cebfbc0af280612fa68.jpg,640,640,verde pedestre,378,97,595,545
signal-light-59-_jpg.rf.3e641f0af5b95ad0d2e46230581a2163.jpg,640,640,semaforo pedestre,399,91,568,319
signal-light-59-_jpg.rf.3e641f0af5b95ad0d2e46230581a2163.jpg,640,640,vermelho pedestre,469,133,504,174
green_294_jpg.rf.3f3260f01dd77d755a77875c4e43ef44.jpg,640,640,verde pedestre,326,409,409,489
green_294_jpg.rf.3f3260f01dd77d755a77875c4e43ef44.jpg,640,640,semaforo pedestre,275,266,484,545
1-48-_jpg.rf.3f5c2f59db70d6db846ca591497138ab.jpg,640,640,semaforo pedestre,229,102,446,475
1-48-_jpg.rf.3f5c2f59db70d6db846ca591497138ab.jpg,640,640,verde pedestre,283,305,389,414
green_139_jpg.rf.3f91876f0f38b41e76ad5d5b9c906a38.jpg,640,640,semaforo pedestre,78,23,461,640
green_139_jpg.rf.3f91876f0f38b41e76ad5d5b9c906a38.jpg,640,640,verde pedestre,253,381,321,546
green_299_jpg.rf.4002e7c10dcf1406d48c91f9c773f7c9.jpg,640,640,verde pedestre,264,205,502,535
078_jpg.rf.3fb1634d61a6f4592a192227b1516637.jpg,640,640,semaforo pedestre,215,38,640,616
078_jpg.rf.3fb1634d61a6f4592a192227b1516637.jpg,640,640,verde pedestre,394,286,609,487
green_067_jpg.rf.40ad24a7be3ef54c6905ecd26c32c1d8.jpg,640,640,semaforo pedestre,147,93,447,325
green_067_jpg.rf.40ad24a7be3ef54c6905ecd26c32c1d8.jpg,640,640,verde pedestre,297,139,360,259
green_275_jpg.rf.4242bb732a69afccca4e4a3767aaca55.jpg,640,640,verde pedestre,151,354,247,447
green_275_jpg.rf.4242bb732a69afccca4e4a3767aaca55.jpg,640,640,semaforo pedestre,126,164,312,505
green_247_jpg.rf.3eebb9e2ef87163c52c4acac4608c0e8.jpg,640,640,semaforo pedestre,193,0,470,462
green_247_jpg.rf.3eebb9e2ef87163c52c4acac4608c0e8.jpg,640,640,verde pedestre,187,193,400,396
green_274_jpg.rf.3fb3c17ed67f9c3e3223a3f26edfdd66.jpg,640,640,verde pedestre,152,228,214,307
green_274_jpg.rf.3fb3c17ed67f9c3e3223a3f26edfdd66.jpg,640,640,verde pedestre,407,214,456,267
green_274_jpg.rf.3fb3c17ed67f9c3e3223a3f26edfdd66.jpg,640,640,verde pedestre,472,206,501,255
green_274_jpg.rf.3fb3c17ed67f9c3e3223a3f26edfdd66.jpg,640,640,semaforo pedestre,108,55,273,352
green_274_jpg.rf.3fb3c17ed67f9c3e3223a3f26edfdd66.jpg,640,640,semaforo pedestre,372,98,470,329
green_274_jpg.rf.3fb3c17ed67f9c3e3223a3f26edfdd66.jpg,640,640,semaforo pedestre,471,144,508,288
12_jpg.rf.4290286f1a6878449e7e7010e6e97fd1.jpg,640,640,vermelho pedestre,197,109,425,282
12_jpg.rf.4290286f1a6878449e7e7010e6e97fd1.jpg,640,640,semaforo pedestre,52,44,599,599
20_jpg.rf.417dc2129be57e3089ddf87cf0ca419c.jpg,640,640,semaforo pedestre,274,21,606,501
20_jpg.rf.417dc2129be57e3089ddf87cf0ca419c.jpg,640,640,verde pedestre,390,261,517,427
signal-light-37-_jpg.rf.407cbcb4f3162055b300b1bb409236cc.jpg,640,640,vermelho pedestre,291,112,402,183
signal-light-37-_jpg.rf.407cbcb4f3162055b300b1bb409236cc.jpg,640,640,semaforo pedestre,153,79,536,424
green_097_jpg.rf.42c55a402b1170395f5eb479973ded41.jpg,640,640,semaforo pedestre,250,94,513,511
green_097_jpg.rf.42c55a402b1170395f5eb479973ded41.jpg,640,640,verde pedestre,319,288,445,431
green_214_jpg.rf.434f2bc895b3f145b0bd742cfd205f35.jpg,640,640,semaforo pedestre,124,137,561,529
green_214_jpg.rf.434f2bc895b3f145b0bd742cfd205f35.jpg,640,640,verde pedestre,244,215,373,438
green_256_jpg.rf.4341fbf48388778a1e4fd6264708c7c7.jpg,640,640,verde pedestre,268,354,395,459
green_256_jpg.rf.4341fbf48388778a1e4fd6264708c7c7.jpg,640,640,semaforo pedestre,212,199,462,527
traffic-light-765-_jpg.rf.41661cc0dc539b8aa4e95c3470ee0ba9.jpg,640,640,vermelho veiculos,151,158,264,422
signal-light-131-_jpg.rf.43962a26a58d40a644d7bf3e94ee95d0.jpg,640,640,semaforo pedestre,12,8,637,619
signal-light-131-_jpg.rf.43962a26a58d40a644d7bf3e94ee95d0.jpg,640,640,vermelho pedestre,88,149,296,569
green_247_jpg.rf.42f9209b9ae1d47d207f10a4045e00ed.jpg,640,640,semaforo pedestre,196,0,519,524
green_247_jpg.rf.42f9209b9ae1d47d207f10a4045e00ed.jpg,640,640,verde pedestre,254,196,393,414
30_jpg.rf.43167b08df0807093364cf5e8c858fd5.jpg,640,640,semaforo pedestre,17,97,330,602
30_jpg.rf.43167b08df0807093364cf5e8c858fd5.jpg,640,640,vermelho pedestre,102,152,232,322
green_114_jpg.rf.3fc56022692840cef7c6b82f820db43b.jpg,640,640,semaforo pedestre,0,43,305,296
green_114_jpg.rf.3fc56022692840cef7c6b82f820db43b.jpg,640,640,semaforo pedestre,500,76,626,305
green_114_jpg.rf.3fc56022692840cef7c6b82f820db43b.jpg,640,640,verde pedestre,105,112,244,223
green_114_jpg.rf.3fc56022692840cef7c6b82f820db43b.jpg,640,640,verde pedestre,538,196,598,253
green_252_jpg.rf.43677a97fcaa0f6c7a5e9e98e48b7db8.jpg,640,640,semaforo pedestre,74,74,602,495
green_252_jpg.rf.43677a97fcaa0f6c7a5e9e98e48b7db8.jpg,640,640,verde pedestre,354,161,463,352
signal-light-111-_jpg.rf.42b1a32c382ec8bcf2c023edb0930d98.jpg,640,640,semaforo pedestre,92,39,522,640
signal-light-111-_jpg.rf.42b1a32c382ec8bcf2c023edb0930d98.jpg,640,640,semaforo pedestre,263,381,377,608
green_266_jpg.rf.43595d32457176451b3372c6be6233b1.jpg,640,640,semaforo pedestre,197,79,435,371
green_266_jpg.rf.43595d32457176451b3372c6be6233b1.jpg,640,640,verde pedestre,280,229,369,315
green_194_jpg.rf.43d37c0f91626e5c985248484e369fe8.jpg,640,640,semaforo pedestre,142,98,395,438
green_194_jpg.rf.43d37c0f91626e5c985248484e369fe8.jpg,640,640,verde pedestre,173,158,279,363
green_022_jpg.rf.4434866abb7bca5bc5576736c61ce9ac.jpg,640,640,semaforo pedestre,74,43,444,600
green_022_jpg.rf.4434866abb7bca5bc5576736c61ce9ac.jpg,640,640,semaforo pedestre,117,410,374,548
green_261_jpg.rf.4470cf13e4499d2b819d71771d1fa0ee.jpg,640,640,verde pedestre,182,327,427,627
green_261_jpg.rf.4470cf13e4499d2b819d71771d1fa0ee.jpg,640,640,semaforo pedestre,20,0,567,640
20_jpg.rf.43a61b48354f6e1edfaf4e4c2c4ef462.jpg,640,640,semaforo pedestre,283,0,621,561
20_jpg.rf.43a61b48354f6e1edfaf4e4c2c4ef462.jpg,640,640,verde pedestre,399,222,555,433
1-71-_jpg.rf.4406bfdb0622be24c95cd006b585eae3.jpg,640,640,semaforo pedestre,91,57,477,616
1-71-_jpg.rf.4406bfdb0622be24c95cd006b585eae3.jpg,640,640,verde pedestre,202,122,367,324
1-71-_jpg.rf.4406bfdb0622be24c95cd006b585eae3.jpg,640,640,vermelho pedestre,225,375,367,568
green_211_jpg.rf.445b09006ce045da78458d5a471e4936.jpg,640,640,semaforo pedestre,190,27,472,640
green_211_jpg.rf.445b09006ce045da78458d5a471e4936.jpg,640,640,verde pedestre,247,344,416,624
signal-light-53-_jpg.rf.44e83f9eed70f64db60782c4f0efae23.jpg,640,640,vermelho pedestre,150,153,442,335
signal-light-53-_jpg.rf.44e83f9eed70f64db60782c4f0efae23.jpg,640,640,semaforo pedestre,25,79,551,623
signal-light-124-_jpg.rf.44ef451153945ce698a85bb3422f33d7.jpg,640,640,semaforo pedestre,176,67,527,638
signal-light-124-_jpg.rf.44ef451153945ce698a85bb3422f33d7.jpg,640,640,verde pedestre,294,140,434,357
green_071_jpg.rf.44616ea9f767d06fa465b2db44428fc5.jpg,640,640,verde pedestre,318,118,640,632
066_jpg.rf.4496a94e8664e6c681b2bde16a4b5583.jpg,640,640,semaforo pedestre,0,20,533,640
066_jpg.rf.4496a94e8664e6c681b2bde16a4b5583.jpg,640,640,verde pedestre,121,266,373,475
signal-light-11-_jpg.rf.475919d12c7b2dcd0ee73d44e04ed249.jpg,640,640,semaforo pedestre,273,173,498,453
signal-light-11-_jpg.rf.475919d12c7b2dcd0ee73d44e04ed249.jpg,640,640,vermelho pedestre,354,214,427,296
green_092_jpg.rf.45b12b7d798abdb2080c5cd156fee87b.jpg,640,640,verde pedestre,14,102,567,536
signal-light-36-_jpg.rf.4623f26698601f6889e36df425b3fa69.jpg,640,640,semaforo pedestre,308,114,501,368
signal-light-36-_jpg.rf.4623f26698601f6889e36df425b3fa69.jpg,640,640,vermelho pedestre,385,158,438,213
green_003_jpg.rf.46656e51d647eed4869e02a2d5c69dda.jpg,640,640,semaforo pedestre,62,234,370,607
green_003_jpg.rf.46656e51d647eed4869e02a2d5c69dda.jpg,640,640,verde pedestre,190,415,252,565
signal-light-128-_jpg.rf.46a6610bb7827387d9b950e13d7bee49.jpg,640,640,semaforo pedestre,240,46,286,140
signal-light-128-_jpg.rf.46a6610bb7827387d9b950e13d7bee49.jpg,640,640,verde pedestre,256,86,277,117
traffic-light-89-_jpg.rf.467dbb3d74ff794f9dd435ea10bbb42c.jpg,640,640,verde veiculos,219,53,416,562
014_jpg.rf.456f57f38c50a596dfde5e7267e30445.jpg,640,640,verde pedestre,226,191,249,214
014_jpg.rf.456f57f38c50a596dfde5e7267e30445.jpg,640,640,semaforo pedestre,193,133,279,239
070_jpg.rf.478b7e4be27c106de54efbf05dcdfa0b.jpg,640,640,semaforo pedestre,273,235,465,467
070_jpg.rf.478b7e4be27c106de54efbf05dcdfa0b.jpg,640,640,verde pedestre,318,339,405,392
traffic-light-978-_jpg.rf.4644b4e6524b3f5133dd8d34bc916d25.jpg,640,640,vermelho veiculos,129,226,209,457
066_jpg.rf.45091ca8c2bbe6a0599b8f82661b51e0.jpg,640,640,semaforo pedestre,41,0,623,623
066_jpg.rf.45091ca8c2bbe6a0599b8f82661b51e0.jpg,640,640,verde pedestre,211,236,466,435
traffic-light-936-_jpg.rf.47a69db337ee1065aaba5f5439874dae.jpg,640,640,verde veiculos,442,129,556,438
080_jpg.rf.43c6771502f991cac38ce730efae0ca2.jpg,640,640,semaforo pedestre,236,131,337,271
080_jpg.rf.43c6771502f991cac38ce730efae0ca2.jpg,640,640,verde pedestre,268,193,308,239
traffic-light-690-_jpg.rf.43d74cffaac8d7165b3ba9cc217f2817.jpg,640,640,vermelho veiculos,295,229,341,343
signal-light-114-_jpg.rf.477de8ac79c7839f8416052347701136.jpg,640,640,semaforo pedestre,456,6,520,106
signal-light-114-_jpg.rf.477de8ac79c7839f8416052347701136.jpg,640,640,verde pedestre,479,40,503,81
signal-light-104-_jpg.rf.46983fe5e74443c48724fcec1f3e0902.jpg,640,640,semaforo pedestre,170,41,505,580
signal-light-104-_jpg.rf.46983fe5e74443c48724fcec1f3e0902.jpg,640,640,semaforo pedestre,254,80,399,306
006_jpg.rf.4804d995367e77cf905d3e46db533964.jpg,640,640,semaforo pedestre,104,23,558,640
006_jpg.rf.4804d995367e77cf905d3e46db533964.jpg,640,640,verde pedestre,244,406,425,640
green_214_jpg.rf.459973ea86d277fee6959d5c95d4c316.jpg,640,640,semaforo pedestre,229,166,614,617
green_214_jpg.rf.459973ea86d277fee6959d5c95d4c316.jpg,640,640,verde pedestre,326,271,443,507
traffic-light-423-_jpg.rf.4870295c32322946302b7904a0c043a5.jpg,640,640,verde veiculos,279,41,336,204
traffic-light-951-_jpg.rf.483d31c5ced31afcf78a15a6f1ba1bf2.jpg,640,640,vermelho veiculos,55,35,178,338
1-65-_jpg.rf.493b4b002897ca89fcdd4fd95545efa1.jpg,640,640,semaforo pedestre,70,0,539,614
1-65-_jpg.rf.493b4b002897ca89fcdd4fd95545efa1.jpg,640,640,vermelho pedestre,158,74,423,305
green_093_jpg.rf.49649217f3834293fe94e53036ac931c.jpg,640,640,semaforo pedestre,20,1,483,617
green_093_jpg.rf.49649217f3834293fe94e53036ac931c.jpg,640,640,verde pedestre,130,333,346,553
green_042_jpg.rf.4962d1a18080ebe1e2831ab097d0aa1a.jpg,640,640,semaforo pedestre,184,155,479,585
